,0,1,2,3
5025,2022-06-05,14:00:00,927.8234252929688,0.9007994420320085
5026,2022-06-05,13:00:00,920.7832641601562,0.893964334136074
5027,2022-06-05,12:00:00,985.2723388671875,0.9565750862788228
5028,2022-06-05,11:00:00,941.9104614257812,0.9144761761415352
5029,2022-06-05,10:00:00,532.7359619140625,0.5172193804990898
5030,2022-06-05,09:00:00,146.6999969482422,0.14242718150314776
5031,2022-06-05,08:00:00,99.69999694824219,0.09679611354198271
5032,2022-06-05,07:00:00,34.0,0.03300970873786408
5033,2022-06-05,06:00:00,1.0,0.000970873786407767
5034,2022-06-05,05:00:00,0.0,0.0
5035,2022-06-05,04:00:00,0.0,0.0
5036,2022-06-05,03:00:00,0.0,0.0
5037,2022-06-05,02:00:00,0.0,0.0
5038,2022-06-05,01:00:00,0.0,0.0
5039,2022-06-05,00:00:00,0.0,0.0
5040,2022-06-04,23:00:00,0.0,0.0
5041,2022-06-04,22:00:00,0.0,0.0
5042,2022-06-04,21:00:00,0.0,0.0
5043,2022-06-04,20:00:00,0.0,0.0
5044,2022-06-04,19:00:00,65.9000015258789,0.06398058400570768
5045,2022-06-04,18:00:00,310.6000061035156,0.30155340398399577
5046,2022-06-04,17:00:00,554.2734375,0.5381295509708738
5047,2022-06-04,16:00:00,664.5514526367188,0.645195585084193
5048,2022-06-04,15:00:00,844.3025512695312,0.8197112148247876
5049,2022-06-04,14:00:00,913.8006591796875,0.8871851059996966
5050,2022-06-04,13:00:00,896.71484375,0.8705969356796116
5051,2022-06-04,12:00:00,448.64593505859375,0.43557857772679004
5052,2022-06-04,11:00:00,465.4620056152344,0.4519048598206159
5053,2022-06-04,10:00:00,328.9656066894531,0.3193840841645176
5054,2022-06-04,09:00:00,206.78067016601562,0.20075793220001517
5055,2022-06-04,08:00:00,225.3550567626953,0.21879131724533527
5056,2022-06-04,07:00:00,140.19046020507812,0.13610724291755158
5057,2022-06-04,06:00:00,5.5,0.005339805825242718
5058,2022-06-04,05:00:00,0.0,0.0
5059,2022-06-04,04:00:00,0.0,0.0
5060,2022-06-04,03:00:00,0.0,0.0
5061,2022-06-04,02:00:00,0.0,0.0
5062,2022-06-04,01:00:00,0.0,0.0
5063,2022-06-04,00:00:00,0.0,0.0
5064,2022-06-03,23:00:00,0.0,0.0
5065,2022-06-03,22:00:00,0.0,0.0
5066,2022-06-03,21:00:00,0.0,0.0
5067,2022-06-03,20:00:00,0.0,0.0
5068,2022-06-03,19:00:00,29.399999618530273,0.028543688950029393
5069,2022-06-03,18:00:00,222.8000030517578,0.21631068257452216
5070,2022-06-03,17:00:00,444.201904296875,0.4312639847542476
5071,2022-06-03,16:00:00,562.1407470703125,0.5457677156022451
5072,2022-06-03,15:00:00,746.2041015625,0.7244700015169903
5073,2022-06-03,14:00:00,818.9253540039062,0.7950731592270934
5074,2022-06-03,13:00:00,463.51641845703125,0.4500159402495449
5075,2022-06-03,12:00:00,800.3280029296875,0.7770174785725121
5076,2022-06-03,11:00:00,734.0642700195312,0.7126837573005158
5077,2022-06-03,10:00:00,677.6802978515625,0.6579420367490898
5078,2022-06-03,09:00:00,156.27703857421875,0.1517252801691444
